decision threshold,144.14268700524832
section_01_source_test_normal_0000_car_A1_spd_40V_mic_1_noise_1.wav,15.182799777755235,0
section_01_source_test_normal_0001_car_A2_spd_40V_mic_1_noise_1.wav,29.944592267005987,0
section_01_source_test_normal_0002_car_A1_spd_40V_mic_1_noise_1.wav,20.09345956192095,0
section_01_source_test_normal_0003_car_A2_spd_40V_mic_1_noise_1.wav,18.133611627502148,0
section_01_source_test_normal_0004_car_A2_spd_40V_mic_1_noise_1.wav,24.759939754768823,0
section_01_source_test_normal_0005_car_A1_spd_40V_mic_1_noise_1.wav,33.52722014665329,0
section_01_source_test_normal_0006_car_A1_spd_40V_mic_1_noise_1.wav,26.45411119125032,0
section_01_source_test_normal_0007_car_A1_spd_40V_mic_1_noise_1.wav,26.36943982465965,0
section_01_source_test_normal_0008_car_A1_spd_40V_mic_1_noise_1.wav,19.9274197197131,0
section_01_source_test_normal_0009_car_A1_spd_40V_mic_1_noise_1.wav,33.523071343177776,0
section_01_source_test_normal_0010_car_A1_spd_40V_mic_1_noise_1.wav,30.21545935196798,0
section_01_source_test_normal_0011_car_A1_spd_40V_mic_1_noise_1.wav,37.4979654025413,0
section_01_source_test_normal_0012_car_A1_spd_40V_mic_1_noise_1.wav,33.288187595691824,0
section_01_source_test_normal_0013_car_A1_spd_40V_mic_1_noise_1.wav,32.252077198210515,0
section_01_source_test_normal_0014_car_A1_spd_40V_mic_1_noise_1.wav,47.16904361737397,0
section_01_source_test_normal_0015_car_A2_spd_40V_mic_1_noise_1.wav,23.34114727415755,0
section_01_source_test_normal_0016_car_A2_spd_40V_mic_1_noise_1.wav,12.081982778272732,0
section_01_source_test_normal_0017_car_A2_spd_40V_mic_1_noise_1.wav,57.38690073434884,0
section_01_source_test_normal_0018_car_A2_spd_40V_mic_1_noise_1.wav,38.3134153270413,0
section_01_source_test_normal_0019_car_A2_spd_40V_mic_1_noise_1.wav,43.59269814887662,0
section_01_source_test_normal_0020_car_A2_spd_40V_mic_1_noise_1.wav,26.498129903424086,0
section_01_source_test_normal_0021_car_A2_spd_40V_mic_1_noise_1.wav,46.540858871701516,0
section_01_source_test_normal_0022_car_A2_spd_40V_mic_1_noise_1.wav,34.06086528207186,0
section_01_source_test_normal_0023_car_A2_spd_40V_mic_1_noise_1.wav,190.64246937517703,1
section_01_source_test_normal_0024_car_A2_spd_40V_mic_1_noise_1.wav,35.109272945932446,0
section_01_source_test_normal_0025_car_A1_spd_28V_mic_1_noise_1.wav,67.49521932187594,0
section_01_source_test_normal_0026_car_A1_spd_28V_mic_1_noise_1.wav,34.09387041593877,0
section_01_source_test_normal_0027_car_A2_spd_28V_mic_1_noise_1.wav,61.79089332695898,0
section_01_source_test_normal_0028_car_A2_spd_28V_mic_1_noise_1.wav,45.53331173151716,0
section_01_source_test_normal_0029_car_A2_spd_28V_mic_1_noise_1.wav,34.016063769623,0
section_01_source_test_normal_0030_car_A1_spd_28V_mic_1_noise_1.wav,669.9474168465691,1
section_01_source_test_normal_0031_car_A1_spd_28V_mic_1_noise_1.wav,721.4197139410718,1
section_01_source_test_normal_0032_car_A1_spd_28V_mic_1_noise_1.wav,646.331129158072,1
section_01_source_test_normal_0033_car_A1_spd_28V_mic_1_noise_1.wav,735.9316375213645,1
section_01_source_test_normal_0034_car_A1_spd_28V_mic_1_noise_1.wav,636.7953537784368,1
section_01_source_test_normal_0035_car_A1_spd_28V_mic_1_noise_1.wav,592.4656013181569,1
section_01_source_test_normal_0036_car_A1_spd_28V_mic_1_noise_1.wav,658.0691619979192,1
section_01_source_test_normal_0037_car_A1_spd_28V_mic_1_noise_1.wav,706.1921358464762,1
section_01_source_test_normal_0038_car_A1_spd_28V_mic_1_noise_1.wav,665.7201366752937,1
section_01_source_test_normal_0039_car_A1_spd_28V_mic_1_noise_1.wav,641.88367442689,1
section_01_source_test_normal_0040_car_A2_spd_28V_mic_1_noise_1.wav,362.83481734265155,1
section_01_source_test_normal_0041_car_A2_spd_28V_mic_1_noise_1.wav,381.87347286287934,1
section_01_source_test_normal_0042_car_A2_spd_28V_mic_1_noise_1.wav,411.8568733546264,1
section_01_source_test_normal_0043_car_A2_spd_28V_mic_1_noise_1.wav,334.9057030176741,1
section_01_source_test_normal_0044_car_A2_spd_28V_mic_1_noise_1.wav,408.378295840953,1
section_01_source_test_normal_0045_car_A2_spd_28V_mic_1_noise_1.wav,404.4280790470956,1
section_01_source_test_normal_0046_car_A2_spd_28V_mic_1_noise_1.wav,413.9050406384687,1
section_01_source_test_normal_0047_car_A2_spd_28V_mic_1_noise_1.wav,426.9967075740093,1
section_01_source_test_normal_0048_car_A2_spd_28V_mic_1_noise_1.wav,561.8720615761318,1
section_01_source_test_normal_0049_car_A2_spd_28V_mic_1_noise_1.wav,387.24986151798055,1
section_01_target_test_normal_0000_car_A1_spd_31V_mic_1_noise_2.wav,97.51937933492263,0
section_01_target_test_normal_0001_car_A1_spd_31V_mic_1_noise_2.wav,132.8444291600888,0
section_01_target_test_normal_0002_car_A1_spd_31V_mic_1_noise_2.wav,112.85638760608396,0
section_01_target_test_normal_0003_car_A1_spd_31V_mic_1_noise_2.wav,330.5392509807351,1
section_01_target_test_normal_0004_car_A1_spd_31V_mic_1_noise_2.wav,127.44557200880985,0
section_01_target_test_normal_0005_car_A2_spd_31V_mic_1_noise_2.wav,490.68573024363843,1
section_01_target_test_normal_0006_car_A2_spd_31V_mic_1_noise_2.wav,453.152183808288,1
section_01_target_test_normal_0007_car_A2_spd_31V_mic_1_noise_2.wav,531.7259232835148,1
section_01_target_test_normal_0008_car_A2_spd_31V_mic_1_noise_2.wav,555.1144519367534,1
section_01_target_test_normal_0009_car_A1_spd_31V_mic_1_noise_2.wav,772.029093945744,1
section_01_target_test_normal_0010_car_A1_spd_31V_mic_1_noise_2.wav,807.1897132298549,1
section_01_target_test_normal_0011_car_A1_spd_31V_mic_1_noise_2.wav,1113.1169881183182,1
section_01_target_test_normal_0012_car_A1_spd_31V_mic_1_noise_2.wav,890.7468131984423,1
section_01_target_test_normal_0013_car_A2_spd_31V_mic_1_noise_2.wav,786.6904297007458,1
section_01_target_test_normal_0014_car_A2_spd_31V_mic_1_noise_2.wav,936.2574980758887,1
section_01_target_test_normal_0015_car_A2_spd_31V_mic_1_noise_2.wav,932.2021175828635,1
section_01_target_test_normal_0016_car_A2_spd_31V_mic_1_noise_2.wav,611.8108293373917,1
section_01_target_test_normal_0017_car_A1_spd_31V_mic_1_noise_2.wav,905.7277685512694,1
section_01_target_test_normal_0018_car_A1_spd_31V_mic_1_noise_2.wav,922.8111670941038,1
section_01_target_test_normal_0019_car_A1_spd_31V_mic_1_noise_2.wav,879.249928290382,1
section_01_target_test_normal_0020_car_A1_spd_31V_mic_1_noise_2.wav,1015.9310209147128,1
section_01_target_test_normal_0021_car_A2_spd_31V_mic_1_noise_2.wav,686.4839756361149,1
section_01_target_test_normal_0022_car_A2_spd_31V_mic_1_noise_2.wav,535.0581115859387,1
section_01_target_test_normal_0023_car_A2_spd_31V_mic_1_noise_2.wav,620.0179006658553,1
section_01_target_test_normal_0024_car_A2_spd_31V_mic_1_noise_2.wav,598.5519466009665,1
section_01_target_test_normal_0025_car_A1_spd_37V_mic_1_noise_2.wav,194.55616530537122,1
section_01_target_test_normal_0026_car_A1_spd_37V_mic_1_noise_2.wav,194.58274494980793,1
section_01_target_test_normal_0027_car_A1_spd_37V_mic_1_noise_2.wav,198.35845724161578,1
section_01_target_test_normal_0028_car_A1_spd_37V_mic_1_noise_2.wav,195.9827921966297,1
section_01_target_test_normal_0029_car_A2_spd_37V_mic_1_noise_2.wav,624.8093080779262,1
section_01_target_test_normal_0030_car_A2_spd_37V_mic_1_noise_2.wav,580.6838940570227,1
section_01_target_test_normal_0031_car_A2_spd_37V_mic_1_noise_2.wav,612.1100450734958,1
section_01_target_test_normal_0032_car_A2_spd_37V_mic_1_noise_2.wav,627.6557496775769,1
section_01_target_test_normal_0033_car_A1_spd_37V_mic_1_noise_2.wav,852.2584413721848,1
section_01_target_test_normal_0034_car_A1_spd_37V_mic_1_noise_2.wav,868.3035911778419,1
section_01_target_test_normal_0035_car_A1_spd_37V_mic_1_noise_2.wav,806.973352991762,1
section_01_target_test_normal_0036_car_A1_spd_37V_mic_1_noise_2.wav,884.0833273220286,1
section_01_target_test_normal_0037_car_A2_spd_37V_mic_1_noise_2.wav,818.5130275571679,1
section_01_target_test_normal_0038_car_A2_spd_37V_mic_1_noise_2.wav,683.9625098752623,1
section_01_target_test_normal_0039_car_A2_spd_37V_mic_1_noise_2.wav,767.4335470056286,1
section_01_target_test_normal_0040_car_A2_spd_37V_mic_1_noise_2.wav,732.4047478007855,1
section_01_target_test_normal_0041_car_A1_spd_37V_mic_1_noise_2.wav,851.5370008133774,1
section_01_target_test_normal_0042_car_A1_spd_37V_mic_1_noise_2.wav,820.8789982130637,1
section_01_target_test_normal_0043_car_A1_spd_37V_mic_1_noise_2.wav,924.2334547196746,1
section_01_target_test_normal_0044_car_A1_spd_37V_mic_1_noise_2.wav,839.8985608039851,1
section_01_target_test_normal_0045_car_A2_spd_37V_mic_1_noise_2.wav,451.66068631965345,1
section_01_target_test_normal_0046_car_A2_spd_37V_mic_1_noise_2.wav,492.3280375298733,1
section_01_target_test_normal_0047_car_A2_spd_37V_mic_1_noise_2.wav,503.8127524092823,1
section_01_target_test_normal_0048_car_A2_spd_37V_mic_1_noise_2.wav,670.6616406579484,1
section_01_target_test_normal_0049_car_A2_spd_37V_mic_1_noise_2.wav,422.00988742974425,1
section_01_source_test_anomaly_0000_car_A1_spd_40V_mic_1_noise_1.wav,280.90744937062357,1
section_01_source_test_anomaly_0001_car_A1_spd_40V_mic_1_noise_1.wav,368.8287173196028,1
section_01_source_test_anomaly_0002_car_A1_spd_40V_mic_1_noise_1.wav,768.1471824920797,1
section_01_source_test_anomaly_0003_car_A1_spd_40V_mic_1_noise_1.wav,977.0750739562606,1
section_01_source_test_anomaly_0004_car_A1_spd_40V_mic_1_noise_1.wav,304.05780064110735,1
section_01_source_test_anomaly_0005_car_A1_spd_40V_mic_1_noise_1.wav,269.4730551405573,1
section_01_source_test_anomaly_0006_car_A1_spd_40V_mic_1_noise_1.wav,682.5435579982528,1
section_01_source_test_anomaly_0007_car_A1_spd_40V_mic_1_noise_1.wav,680.5746098833364,1
section_01_source_test_anomaly_0008_car_A1_spd_40V_mic_1_noise_1.wav,402.391571766707,1
section_01_source_test_anomaly_0009_car_A1_spd_40V_mic_1_noise_1.wav,401.2315338200908,1
section_01_source_test_anomaly_0010_car_A1_spd_40V_mic_1_noise_1.wav,720.4344493670843,1
section_01_source_test_anomaly_0011_car_A1_spd_40V_mic_1_noise_1.wav,687.4299996600834,1
section_01_source_test_anomaly_0012_car_A2_spd_40V_mic_1_noise_1.wav,562.9177795032191,1
section_01_source_test_anomaly_0013_car_A2_spd_40V_mic_1_noise_1.wav,589.9381185760527,1
section_01_source_test_anomaly_0014_car_A2_spd_40V_mic_1_noise_1.wav,477.27549023805375,1
section_01_source_test_anomaly_0015_car_A2_spd_40V_mic_1_noise_1.wav,523.9428866351531,1
section_01_source_test_anomaly_0016_car_A2_spd_40V_mic_1_noise_1.wav,750.4034793157108,1
section_01_source_test_anomaly_0017_car_A2_spd_40V_mic_1_noise_1.wav,720.1172600212477,1
section_01_source_test_anomaly_0018_car_A2_spd_40V_mic_1_noise_1.wav,239.5899889797401,1
section_01_source_test_anomaly_0019_car_A2_spd_40V_mic_1_noise_1.wav,270.1395058210695,1
section_01_source_test_anomaly_0020_car_A2_spd_40V_mic_1_noise_1.wav,514.0956232731086,1
section_01_source_test_anomaly_0021_car_A2_spd_40V_mic_1_noise_1.wav,529.3091089193146,1
section_01_source_test_anomaly_0022_car_A2_spd_40V_mic_1_noise_1.wav,305.6191544781595,1
section_01_source_test_anomaly_0023_car_A2_spd_40V_mic_1_noise_1.wav,276.5186583949552,1
section_01_source_test_anomaly_0024_car_A2_spd_40V_mic_1_noise_1.wav,307.94274024144914,1
section_01_source_test_anomaly_0025_car_A1_spd_28V_mic_1_noise_1.wav,361.4198198422834,1
section_01_source_test_anomaly_0026_car_A1_spd_28V_mic_1_noise_1.wav,397.21510278659923,1
section_01_source_test_anomaly_0027_car_A1_spd_28V_mic_1_noise_1.wav,645.7474654723891,1
