decision threshold,163.60087838520053
section_00_source_test_normal_0000_m-n_W.wav,2856.4912594308466,1
section_00_source_test_normal_0001_m-n_X.wav,1375.3256395540939,1
section_00_source_test_normal_0002_m-n_W.wav,2376.231293833261,1
section_00_source_test_normal_0003_m-n_W.wav,2179.090916296872,1
section_00_source_test_normal_0004_m-n_X.wav,768.6836019359145,1
section_00_source_test_normal_0005_m-n_W.wav,1963.4039289553898,1
section_00_source_test_normal_0006_m-n_X.wav,1425.3972753164417,1
section_00_source_test_normal_0007_m-n_W.wav,1765.7172152008186,1
section_00_source_test_normal_0008_m-n_W.wav,1665.229907639129,1
section_00_source_test_normal_0009_m-n_X.wav,1028.354461936483,1
section_00_source_test_normal_0010_m-n_X.wav,1257.675300919202,1
section_00_source_test_normal_0011_m-n_W.wav,3116.532635702726,1
section_00_source_test_normal_0012_m-n_X.wav,1160.7697685928538,1
section_00_source_test_normal_0013_m-n_W.wav,1911.6311374645793,1
section_00_source_test_normal_0014_m-n_W.wav,2183.014303879101,1
section_00_source_test_normal_0015_m-n_W.wav,1926.8099347321518,1
section_00_source_test_normal_0016_m-n_X.wav,1465.4111999908137,1
section_00_source_test_normal_0017_m-n_W.wav,1584.932499224203,1
section_00_source_test_normal_0018_m-n_X.wav,980.4596279240685,1
section_00_source_test_normal_0019_m-n_W.wav,1664.1158577916156,1
section_00_source_test_normal_0020_m-n_W.wav,2350.244820195906,1
section_00_source_test_normal_0021_m-n_X.wav,1078.3014578158395,1
section_00_source_test_normal_0022_m-n_W.wav,1756.451356037719,1
section_00_source_test_normal_0023_m-n_X.wav,1460.8853843819165,1
section_00_source_test_normal_0024_m-n_X.wav,1466.8207444438854,1
section_00_source_test_normal_0025_m-n_X.wav,1260.9994996471592,1
section_00_source_test_normal_0026_m-n_W.wav,2770.4161857514446,1
section_00_source_test_normal_0027_m-n_X.wav,1504.7763918389996,1
section_00_source_test_normal_0028_m-n_W.wav,1799.7023373172642,1
section_00_source_test_normal_0029_m-n_W.wav,1590.031418107604,1
section_00_source_test_normal_0030_m-n_W.wav,2276.3733995426796,1
section_00_source_test_normal_0031_m-n_X.wav,1442.3219042620963,1
section_00_source_test_normal_0032_m-n_W.wav,1387.9200289023627,1
section_00_source_test_normal_0033_m-n_W.wav,1668.7771066399714,1
section_00_source_test_normal_0034_m-n_W.wav,1755.8838743597614,1
section_00_source_test_normal_0035_m-n_X.wav,1211.4502907882038,1
section_00_source_test_normal_0036_m-n_X.wav,1400.2597587230598,1
section_00_source_test_normal_0037_m-n_X.wav,1322.0452582575826,1
section_00_source_test_normal_0038_m-n_X.wav,1162.7818282726894,1
section_00_source_test_normal_0039_m-n_X.wav,1478.6941840148538,1
section_00_source_test_normal_0040_m-n_X.wav,1329.0052661515278,1
section_00_source_test_normal_0041_m-n_W.wav,1657.5890024775197,1
section_00_source_test_normal_0042_m-n_X.wav,1312.3637716519365,1
section_00_source_test_normal_0043_m-n_X.wav,1351.8811437901913,1
section_00_source_test_normal_0044_m-n_X.wav,1373.774290716739,1
section_00_source_test_normal_0045_m-n_X.wav,1376.8115167099422,1
section_00_source_test_normal_0046_m-n_X.wav,1394.4284075989071,1
section_00_source_test_normal_0047_m-n_W.wav,1751.9734678326079,1
section_00_source_test_normal_0048_m-n_W.wav,1616.9631583625562,1
section_00_source_test_normal_0049_m-n_X.wav,1042.4789352533235,1
section_00_target_test_normal_0000_m-n_Z.wav,2970.2843464534976,1
section_00_target_test_normal_0001_m-n_Y.wav,7920.936288981305,1
section_00_target_test_normal_0002_m-n_Z.wav,1779.8279422679643,1
section_00_target_test_normal_0003_m-n_Z.wav,2197.3878217740744,1
section_00_target_test_normal_0004_m-n_Z.wav,1677.4852243875441,1
section_00_target_test_normal_0005_m-n_Z.wav,2182.6257730868997,1
section_00_target_test_normal_0006_m-n_Y.wav,2079.9126448894267,1
section_00_target_test_normal_0007_m-n_Z.wav,1337.6498799835633,1
section_00_target_test_normal_0008_m-n_Y.wav,2415.636798916378,1
section_00_target_test_normal_0009_m-n_Z.wav,3673.015496025743,1
section_00_target_test_normal_0010_m-n_Z.wav,3475.849877009272,1
section_00_target_test_normal_0011_m-n_Z.wav,1826.6329632850855,1
section_00_target_test_normal_0012_m-n_Z.wav,1491.1139460914517,1
section_00_target_test_normal_0013_m-n_Y.wav,2407.9397385593766,1
