decision threshold,223.99067485030673
section_02_source_test_normal_0000_id_13.wav,397.3129651628485,1
section_02_source_test_normal_0001_id_13.wav,411.9835046789441,1
section_02_source_test_normal_0002_id_08.wav,438.87287977220194,1
section_02_source_test_normal_0003_id_13.wav,146.02557260315032,0
section_02_source_test_normal_0004_id_08.wav,307.65083334008204,1
section_02_source_test_normal_0005_id_13.wav,260.83871562036745,1
section_02_source_test_normal_0006_id_13.wav,222.97577748486387,0
section_02_source_test_normal_0007_id_13.wav,169.8272136122799,0
section_02_source_test_normal_0008_id_08.wav,557.5284669896564,1
section_02_source_test_normal_0009_id_08.wav,252.34643864683753,1
section_02_source_test_normal_0010_id_05.wav,584.0881370483257,1
section_02_source_test_normal_0011_id_08.wav,223.0582165834289,0
section_02_source_test_normal_0012_id_08.wav,216.0806637154038,0
section_02_source_test_normal_0013_id_13.wav,148.93391491978113,0
section_02_source_test_normal_0014_id_08.wav,665.8709021692132,1
section_02_source_test_normal_0015_id_08.wav,205.99654070259564,0
section_02_source_test_normal_0016_id_13.wav,336.8548355358563,1
section_02_source_test_normal_0017_id_13.wav,178.92654556300212,0
section_02_source_test_normal_0018_id_08.wav,215.77869471628182,0
section_02_source_test_normal_0019_id_08.wav,668.2999598346562,1
section_02_source_test_normal_0020_id_05.wav,219.0127801241753,0
section_02_source_test_normal_0021_id_05.wav,96.23079259931424,0
section_02_source_test_normal_0022_id_05.wav,440.678022380617,1
section_02_source_test_normal_0023_id_05.wav,287.47064048499305,1
section_02_source_test_normal_0024_id_05.wav,358.35630868727833,1
section_02_source_test_normal_0025_id_05.wav,171.70922571129572,0
section_02_source_test_normal_0026_id_13.wav,224.12837709862143,1
section_02_source_test_normal_0027_id_05.wav,456.97301981875626,1
section_02_source_test_normal_0028_id_05.wav,159.95556502492013,0
section_02_source_test_normal_0029_id_13.wav,131.70558684952798,0
section_02_source_test_normal_0030_id_13.wav,265.48594443272646,1
section_02_source_test_normal_0031_id_05.wav,260.67209862915195,1
section_02_source_test_normal_0032_id_08.wav,416.9842779014457,1
section_02_source_test_normal_0033_id_05.wav,478.10083298663426,1
section_02_source_test_normal_0034_id_05.wav,130.6591338863761,0
section_02_source_test_normal_0035_id_13.wav,126.05572016117495,0
section_02_source_test_normal_0036_id_05.wav,123.26458334173594,0
section_02_source_test_normal_0037_id_13.wav,443.4194766122214,1
section_02_source_test_normal_0038_id_05.wav,159.74535579567453,0
section_02_source_test_normal_0039_id_13.wav,238.3061165473749,1
section_02_source_test_normal_0040_id_13.wav,282.1316728514587,1
section_02_source_test_normal_0041_id_08.wav,196.05986970864635,0
section_02_source_test_normal_0042_id_08.wav,198.50944621062663,0
section_02_source_test_normal_0043_id_08.wav,415.22467715659457,1
section_02_source_test_normal_0044_id_13.wav,268.5898165261834,1
section_02_source_test_normal_0045_id_08.wav,774.9786856726096,1
section_02_source_test_normal_0046_id_05.wav,187.27533184073346,0
section_02_source_test_normal_0047_id_05.wav,434.71241110051903,1
section_02_source_test_normal_0048_id_08.wav,308.31155136539667,1
section_02_source_test_normal_0049_id_08.wav,469.15728884304485,1
section_02_target_test_normal_0000_id_00.wav,194.64900812095593,0
section_02_target_test_normal_0001_id_11.wav,525.1456762863628,1
section_02_target_test_normal_0002_id_02.wav,253.83966083872716,1
section_02_target_test_normal_0003_id_00.wav,610.9491500657755,1
section_02_target_test_normal_0004_id_11.wav,132.9923846794397,0
section_02_target_test_normal_0005_id_02.wav,472.7956063838102,1
section_02_target_test_normal_0006_id_11.wav,181.56769573843357,0
section_02_target_test_normal_0007_id_02.wav,379.78280820802854,1
section_02_target_test_normal_0008_id_02.wav,435.08800005789294,1
section_02_target_test_normal_0009_id_00.wav,133.29229073466888,0
section_02_target_test_normal_0010_id_00.wav,346.7568163003615,1
section_02_target_test_normal_0011_id_00.wav,245.83255860019923,1
section_02_target_test_normal_0012_id_11.wav,114.52380633212275,0
section_02_target_test_normal_0013_id_11.wav,131.99411998383187,0
section_02_target_test_normal_0014_id_02.wav,103.3898993502209,0
section_02_target_test_normal_0015_id_11.wav,132.165384166653,0
section_02_target_test_normal_0016_id_02.wav,238.54576989707007,1
section_02_target_test_normal_0017_id_11.wav,106.92650464195833,0
section_02_target_test_normal_0018_id_02.wav,133.76671950913146,0
section_02_target_test_normal_0019_id_00.wav,311.3745595695369,1
section_02_target_test_normal_0020_id_11.wav,347.48184558491437,1
section_02_target_test_normal_0021_id_00.wav,468.850030616655,1
section_02_target_test_normal_0022_id_02.wav,302.031121807525,1
section_02_target_test_normal_0023_id_02.wav,151.4881966226023,0
section_02_target_test_normal_0024_id_02.wav,170.3629455572356,0
section_02_target_test_normal_0025_id_02.wav,229.89212894138726,1
section_02_target_test_normal_0026_id_11.wav,553.8049253426711,1
section_02_target_test_normal_0027_id_00.wav,132.90258187989136,0
section_02_target_test_normal_0028_id_00.wav,204.75476064772928,0
section_02_target_test_normal_0029_id_11.wav,263.88383567101096,1
section_02_target_test_normal_0030_id_02.wav,427.3055647447103,1
section_02_target_test_normal_0031_id_02.wav,397.68052700493183,1
section_02_target_test_normal_0032_id_00.wav,185.28902660659688,0
section_02_target_test_normal_0033_id_11.wav,132.4892059888254,0
section_02_target_test_normal_0034_id_11.wav,281.7650825940849,1
section_02_target_test_normal_0035_id_11.wav,145.67464848273553,0
section_02_target_test_normal_0036_id_00.wav,121.9060021007106,0
section_02_target_test_normal_0037_id_02.wav,264.6036183221504,1
section_02_target_test_normal_0038_id_00.wav,122.04026665491435,0
section_02_target_test_normal_0039_id_00.wav,250.8212269262937,1
section_02_target_test_normal_0040_id_02.wav,178.72487922199778,0
section_02_target_test_normal_0041_id_11.wav,482.94496187006575,1
section_02_target_test_normal_0042_id_02.wav,1842.9833383162488,1
section_02_target_test_normal_0043_id_00.wav,258.2975979236106,1
section_02_target_test_normal_0044_id_11.wav,111.4207360293689,0
section_02_target_test_normal_0045_id_00.wav,386.8780472825284,1
section_02_target_test_normal_0046_id_00.wav,529.0520542221043,1
section_02_target_test_normal_0047_id_11.wav,155.35229833319434,0
section_02_target_test_normal_0048_id_02.wav,204.37435024372732,0
section_02_target_test_normal_0049_id_11.wav,622.9089261455333,1
section_02_source_test_anomaly_0000_id_05.wav,316.01421459884943,1
section_02_source_test_anomaly_0001_id_05.wav,146.0896588316077,0
section_02_source_test_anomaly_0002_id_08.wav,2098.7159670226993,1
section_02_source_test_anomaly_0003_id_13.wav,452.2345698503523,1
section_02_source_test_anomaly_0004_id_05.wav,143.9096714300743,0
section_02_source_test_anomaly_0005_id_08.wav,1637.7447530395445,1
section_02_source_test_anomaly_0006_id_13.wav,305.9505538638592,1
section_02_source_test_anomaly_0007_id_13.wav,191.49811106223794,0
section_02_source_test_anomaly_0008_id_08.wav,1897.9813383528797,1
section_02_source_test_anomaly_0009_id_08.wav,2244.535776806018,1
section_02_source_test_anomaly_0010_id_08.wav,1980.6559705680224,1
section_02_source_test_anomaly_0011_id_13.wav,261.6921690023595,1
section_02_source_test_anomaly_0012_id_08.wav,1887.4862384523199,1
