decision threshold,238.92445504479258
section_02_source_test_normal_0000_car_A2_spd_8_mic_1_noise_1.wav,181.01426844426672,0
section_02_source_test_normal_0001_car_A2_spd_8_mic_1_noise_1.wav,195.4480558962407,0
section_02_source_test_normal_0002_car_A2_spd_8_mic_1_noise_1.wav,182.27104907512202,0
section_02_source_test_normal_0003_car_A2_spd_8_mic_1_noise_1.wav,186.89487685804198,0
section_02_source_test_normal_0004_car_A2_spd_8_mic_1_noise_1.wav,185.1175805355433,0
section_02_source_test_normal_0005_car_A1_spd_8_mic_1_noise_1.wav,166.65389050273666,0
section_02_source_test_normal_0006_car_A1_spd_8_mic_1_noise_1.wav,179.26100526023453,0
section_02_source_test_normal_0007_car_A1_spd_8_mic_1_noise_1.wav,168.57530708491456,0
section_02_source_test_normal_0008_car_A1_spd_8_mic_1_noise_1.wav,189.63780575163557,0
section_02_source_test_normal_0009_car_A1_spd_8_mic_1_noise_1.wav,194.21661574435205,0
section_02_source_test_normal_0010_car_A2_spd_8_mic_1_noise_1.wav,163.7331011920867,0
section_02_source_test_normal_0011_car_A2_spd_8_mic_1_noise_1.wav,172.05595776477188,0
section_02_source_test_normal_0012_car_A2_spd_8_mic_1_noise_1.wav,175.92802821026953,0
section_02_source_test_normal_0013_car_A2_spd_8_mic_1_noise_1.wav,195.31710903061588,0
section_02_source_test_normal_0014_car_A2_spd_8_mic_1_noise_1.wav,176.24138972851935,0
section_02_source_test_normal_0015_car_A1_spd_8_mic_1_noise_1.wav,171.77968223652957,0
section_02_source_test_normal_0016_car_A1_spd_8_mic_1_noise_1.wav,218.74309334980276,0
section_02_source_test_normal_0017_car_A1_spd_8_mic_1_noise_1.wav,174.36379907252103,0
section_02_source_test_normal_0018_car_A2_spd_8_mic_1_noise_1.wav,184.09929551932206,0
section_02_source_test_normal_0019_car_A2_spd_8_mic_1_noise_1.wav,186.471886279561,0
section_02_source_test_normal_0020_car_A2_spd_8_mic_1_noise_1.wav,225.87042362599217,0
section_02_source_test_normal_0021_car_A1_spd_8_mic_1_noise_1.wav,189.17776237143647,0
section_02_source_test_normal_0022_car_A1_spd_8_mic_1_noise_1.wav,233.42849192751075,0
section_02_source_test_normal_0023_car_A1_spd_8_mic_1_noise_1.wav,213.1791673423111,0
section_02_source_test_normal_0024_car_A1_spd_8_mic_1_noise_1.wav,205.12962621507182,0
section_02_source_test_normal_0025_car_A1_spd_8_mic_1_noise_1.wav,204.72134211959192,0
section_02_source_test_normal_0026_car_A1_spd_8_mic_1_noise_1.wav,182.29218734998108,0
section_02_source_test_normal_0027_car_A1_spd_10_mic_1_noise_1.wav,216.55771640654692,0
section_02_source_test_normal_0028_car_A1_spd_10_mic_1_noise_1.wav,168.57541173278426,0
section_02_source_test_normal_0029_car_A1_spd_10_mic_1_noise_1.wav,178.41562956182415,0
section_02_source_test_normal_0030_car_A1_spd_10_mic_1_noise_1.wav,191.12053183237762,0
section_02_source_test_normal_0031_car_A1_spd_10_mic_1_noise_1.wav,193.6707377070298,0
section_02_source_test_normal_0032_car_A2_spd_10_mic_1_noise_1.wav,164.4107404952935,0
section_02_source_test_normal_0033_car_A2_spd_10_mic_1_noise_1.wav,183.86968787427847,0
section_02_source_test_normal_0034_car_A2_spd_10_mic_1_noise_1.wav,175.36934619258938,0
section_02_source_test_normal_0035_car_A2_spd_10_mic_1_noise_1.wav,180.13749717958905,0
section_02_source_test_normal_0036_car_A2_spd_10_mic_1_noise_1.wav,173.37223981401277,0
section_02_source_test_normal_0037_car_A1_spd_10_mic_1_noise_1.wav,203.54714492200304,0
section_02_source_test_normal_0038_car_A1_spd_10_mic_1_noise_1.wav,195.9561581174127,0
section_02_source_test_normal_0039_car_A1_spd_10_mic_1_noise_1.wav,187.20743103518353,0
section_02_source_test_normal_0040_car_A1_spd_10_mic_1_noise_1.wav,239.75964604807328,1
section_02_source_test_normal_0041_car_A1_spd_10_mic_1_noise_1.wav,192.2117613752513,0
section_02_source_test_normal_0042_car_A2_spd_10_mic_1_noise_1.wav,163.02836089202623,0
section_02_source_test_normal_0043_car_A2_spd_10_mic_1_noise_1.wav,172.06584730083026,0
section_02_source_test_normal_0044_car_A2_spd_10_mic_1_noise_1.wav,171.58833663521392,0
section_02_source_test_normal_0045_car_A2_spd_10_mic_1_noise_1.wav,171.59802736493506,0
section_02_source_test_normal_0046_car_A1_spd_10_mic_1_noise_1.wav,214.49471565490623,0
section_02_source_test_normal_0047_car_A1_spd_10_mic_1_noise_1.wav,174.86027253475382,0
section_02_source_test_normal_0048_car_A2_spd_10_mic_1_noise_1.wav,181.42772282618898,0
section_02_source_test_normal_0049_car_A2_spd_10_mic_1_noise_1.wav,212.55424345682778,0
section_02_target_test_normal_0000_car_A2_spd_8_mic_2_noise_2.wav,494.6184586645383,1
section_02_target_test_normal_0001_car_A2_spd_8_mic_2_noise_2.wav,457.05337163268194,1
section_02_target_test_normal_0002_car_A2_spd_8_mic_2_noise_2.wav,602.9943145865215,1
section_02_target_test_normal_0003_car_A2_spd_8_mic_2_noise_2.wav,491.34880328528783,1
section_02_target_test_normal_0004_car_A2_spd_8_mic_2_noise_2.wav,517.0087295514694,1
section_02_target_test_normal_0005_car_A1_spd_8_mic_2_noise_2.wav,506.9961562194711,1
section_02_target_test_normal_0006_car_A1_spd_8_mic_2_noise_2.wav,504.497110898323,1
section_02_target_test_normal_0007_car_A1_spd_8_mic_2_noise_2.wav,681.4694351647955,1
section_02_target_test_normal_0008_car_A1_spd_8_mic_2_noise_2.wav,487.50303563706046,1
section_02_target_test_normal_0009_car_A1_spd_8_mic_2_noise_2.wav,502.09993814092195,1
section_02_target_test_normal_0010_car_A2_spd_8_mic_2_noise_2.wav,813.370932578474,1
section_02_target_test_normal_0011_car_A2_spd_8_mic_2_noise_2.wav,435.99169092581707,1
section_02_target_test_normal_0012_car_A2_spd_8_mic_2_noise_2.wav,599.6813193483982,1
section_02_target_test_normal_0013_car_A2_spd_8_mic_2_noise_2.wav,552.4649958684935,1
section_02_target_test_normal_0014_car_A2_spd_8_mic_2_noise_2.wav,840.5915947796301,1
section_02_target_test_normal_0015_car_A1_spd_8_mic_2_noise_2.wav,479.1399868485974,1
section_02_target_test_normal_0016_car_A1_spd_8_mic_2_noise_2.wav,442.3219931175759,1
section_02_target_test_normal_0017_car_A1_spd_8_mic_2_noise_2.wav,628.4074874576794,1
section_02_target_test_normal_0018_car_A2_spd_8_mic_2_noise_2.wav,473.86558753276756,1
section_02_target_test_normal_0019_car_A2_spd_8_mic_2_noise_2.wav,426.54832951983565,1
section_02_target_test_normal_0020_car_A2_spd_8_mic_2_noise_2.wav,833.3928285169944,1
section_02_target_test_normal_0021_car_A1_spd_8_mic_2_noise_2.wav,502.8426364443243,1
section_02_target_test_normal_0022_car_A1_spd_8_mic_2_noise_2.wav,488.71242195127854,1
section_02_target_test_normal_0023_car_A1_spd_8_mic_2_noise_2.wav,336.899787257612,1
section_02_target_test_normal_0024_car_A1_spd_8_mic_2_noise_2.wav,617.5657215595326,1
section_02_target_test_normal_0025_car_A1_spd_8_mic_2_noise_2.wav,473.9791080959833,1
section_02_target_test_normal_0026_car_A1_spd_8_mic_2_noise_2.wav,444.9807467441994,1
section_02_target_test_normal_0027_car_A1_spd_10_mic_2_noise_2.wav,548.5017430539032,1
section_02_target_test_normal_0028_car_A1_spd_10_mic_2_noise_2.wav,502.79051155431165,1
section_02_target_test_normal_0029_car_A1_spd_10_mic_2_noise_2.wav,593.9289582340263,1
section_02_target_test_normal_0030_car_A1_spd_10_mic_2_noise_2.wav,429.7071646799087,1
section_02_target_test_normal_0031_car_A1_spd_10_mic_2_noise_2.wav,528.6855184810678,1
section_02_target_test_normal_0032_car_A2_spd_10_mic_2_noise_2.wav,541.7870809213872,1
section_02_target_test_normal_0033_car_A2_spd_10_mic_2_noise_2.wav,481.9779256873376,1
section_02_target_test_normal_0034_car_A2_spd_10_mic_2_noise_2.wav,659.1499731168354,1
section_02_target_test_normal_0035_car_A2_spd_10_mic_2_noise_2.wav,508.9703622176211,1
section_02_target_test_normal_0036_car_A2_spd_10_mic_2_noise_2.wav,501.79534590895383,1
section_02_target_test_normal_0037_car_A1_spd_10_mic_2_noise_2.wav,592.4073519307152,1
section_02_target_test_normal_0038_car_A1_spd_10_mic_2_noise_2.wav,534.2525142734793,1
section_02_target_test_normal_0039_car_A1_spd_10_mic_2_noise_2.wav,556.6189907953386,1
section_02_target_test_normal_0040_car_A1_spd_10_mic_2_noise_2.wav,469.10206755789727,1
section_02_target_test_normal_0041_car_A1_spd_10_mic_2_noise_2.wav,525.9781466831663,1
section_02_target_test_normal_0042_car_A2_spd_10_mic_2_noise_2.wav,539.1060002187861,1
section_02_target_test_normal_0043_car_A2_spd_10_mic_2_noise_2.wav,481.43636304622595,1
section_02_target_test_normal_0044_car_A2_spd_10_mic_2_noise_2.wav,609.4193142262027,1
section_02_target_test_normal_0045_car_A2_spd_10_mic_2_noise_2.wav,534.1585937589755,1
section_02_target_test_normal_0046_car_A1_spd_10_mic_2_noise_2.wav,558.0677344862075,1
section_02_target_test_normal_0047_car_A1_spd_10_mic_2_noise_2.wav,463.93716088553174,1
section_02_target_test_normal_0048_car_A2_spd_10_mic_2_noise_2.wav,521.7926011427704,1
section_02_target_test_normal_0049_car_A2_spd_10_mic_2_noise_2.wav,428.2756991936209,1
section_02_source_test_anomaly_0000_car_A1_spd_8_mic_1_noise_1.wav,304.50889649031024,1
section_02_source_test_anomaly_0001_car_A1_spd_8_mic_1_noise_1.wav,381.16275239739997,1
section_02_source_test_anomaly_0002_car_A1_spd_8_mic_1_noise_1.wav,369.59173324687157,1
section_02_source_test_anomaly_0003_car_A1_spd_10_mic_1_noise_1.wav,483.8088252794274,1
section_02_source_test_anomaly_0004_car_A1_spd_10_mic_1_noise_1.wav,495.24304901778765,1
section_02_source_test_anomaly_0005_car_A1_spd_8_mic_1_noise_1.wav,245.9626791138384,1
section_02_source_test_anomaly_0006_car_A1_spd_8_mic_1_noise_1.wav,202.7879347380509,0
section_02_source_test_anomaly_0007_car_A1_spd_10_mic_1_noise_1.wav,271.84810712990475,1
section_02_source_test_anomaly_0008_car_A1_spd_10_mic_1_noise_1.wav,233.34244168394784,0
section_02_source_test_anomaly_0009_car_A1_spd_8_mic_1_noise_1.wav,288.14503385165574,1
section_02_source_test_anomaly_0010_car_A1_spd_8_mic_1_noise_1.wav,284.5309274766755,1
section_02_source_test_anomaly_0011_car_A1_spd_10_mic_1_noise_1.wav,263.9766994670159,1
section_02_source_test_anomaly_0012_car_A1_spd_10_mic_1_noise_1.wav,331.3276649566689,1
section_02_source_test_anomaly_0013_car_A1_spd_8_mic_1_noise_1.wav,239.40962681260973,1
section_02_source_test_anomaly_0014_car_A1_spd_8_mic_1_noise_1.wav,276.4884536034479,1
section_02_source_test_anomaly_0015_car_A1_spd_10_mic_1_noise_1.wav,243.70586766339352,1
section_02_source_test_anomaly_0016_car_A1_spd_10_mic_1_noise_1.wav,279.0433193182264,1
section_02_source_test_anomaly_0017_car_A1_spd_8_mic_1_noise_1.wav,343.72452298933615,1
section_02_source_test_anomaly_0018_car_A1_spd_8_mic_1_noise_1.wav,458.9288050548161,1
section_02_source_test_anomaly_0019_car_A1_spd_10_mic_1_noise_1.wav,496.3896158336441,1
section_02_source_test_anomaly_0020_car_A1_spd_10_mic_1_noise_1.wav,414.39609585777424,1
section_02_source_test_anomaly_0021_car_A1_spd_8_mic_1_noise_1.wav,201.59099170367855,0
section_02_source_test_anomaly_0022_car_A1_spd_8_mic_1_noise_1.wav,221.40524273749227,0
section_02_source_test_anomaly_0023_car_A1_spd_10_mic_1_noise_1.wav,236.71689794817334,0
section_02_source_test_anomaly_0024_car_A1_spd_10_mic_1_noise_1.wav,242.19097889819804,1
section_02_source_test_anomaly_0025_car_A2_spd_8_mic_1_noise_1.wav,274.0220880193003,1
section_02_source_test_anomaly_0026_car_A2_spd_8_mic_1_noise_1.wav,406.07840232990947,1
section_02_source_test_anomaly_0027_car_A2_spd_10_mic_1_noise_1.wav,447.61359148773386,1
section_02_source_test_anomaly_0028_car_A2_spd_10_mic_1_noise_1.wav,504.4061534374501,1
section_02_source_test_anomaly_0029_car_A2_spd_8_mic_1_noise_1.wav,254.40166417408707,1
section_02_source_test_anomaly_0030_car_A2_spd_8_mic_1_noise_1.wav,213.75822379491612,0
section_02_source_test_anomaly_0031_car_A2_spd_10_mic_1_noise_1.wav,204.19870457168025,0
section_02_source_test_anomaly_0032_car_A2_spd_10_mic_1_noise_1.wav,274.65372879400593,1
section_02_source_test_anomaly_0033_car_A2_spd_8_mic_1_noise_1.wav,317.7733115414895,1
section_02_source_test_anomaly_0034_car_A2_spd_8_mic_1_noise_1.wav,367.7125472366984,1
section_02_source_test_anomaly_0035_car_A2_spd_10_mic_1_noise_1.wav,406.26507756589774,1
section_02_source_test_anomaly_0036_car_A2_spd_10_mic_1_noise_1.wav,669.0853529712584,1
section_02_source_test_anomaly_0037_car_A2_spd_8_mic_1_noise_1.wav,274.7859831064435,1
section_02_source_test_anomaly_0038_car_A2_spd_8_mic_1_noise_1.wav,203.4180867812358,0
section_02_source_test_anomaly_0039_car_A2_spd_10_mic_1_noise_1.wav,272.4795699509021,1
section_02_source_test_anomaly_0040_car_A2_spd_10_mic_1_noise_1.wav,270.68640357850836,1
section_02_source_test_anomaly_0041_car_A2_spd_8_mic_1_noise_1.wav,324.61193186952966,1
section_02_source_test_anomaly_0042_car_A2_spd_8_mic_1_noise_1.wav,425.3357845737889,1
section_02_source_test_anomaly_0043_car_A2_spd_10_mic_1_noise_1.wav,433.7873634073512,1
section_02_source_test_anomaly_0044_car_A2_spd_10_mic_1_noise_1.wav,444.59584315227363,1
section_02_source_test_anomaly_0045_car_A2_spd_8_mic_1_noise_1.wav,253.69852004998202,1
section_02_source_test_anomaly_0046_car_A2_spd_8_mic_1_noise_1.wav,206.1010126990877,0
section_02_source_test_anomaly_0047_car_A2_spd_10_mic_1_noise_1.wav,234.7126346788915,0
section_02_source_test_anomaly_0048_car_A2_spd_10_mic_1_noise_1.wav,227.58099651674854,0
section_02_source_test_anomaly_0049_car_A2_spd_10_mic_1_noise_1.wav,255.93457887152684,1
section_02_target_test_anomaly_0000_car_A1_spd_8_mic_2_noise_2.wav,704.6544850867593,1
section_02_target_test_anomaly_0001_car_A1_spd_8_mic_2_noise_2.wav,538.5603457256357,1
section_02_target_test_anomaly_0002_car_A1_spd_8_mic_2_noise_2.wav,540.0337200711552,1
section_02_target_test_anomaly_0003_car_A1_spd_8_mic_2_noise_2.wav,722.2391672554603,1
section_02_target_test_anomaly_0004_car_A1_spd_8_mic_2_noise_2.wav,608.5864548137237,1
section_02_target_test_anomaly_0005_car_A1_spd_8_mic_2_noise_2.wav,513.729556294258,1
section_02_target_test_anomaly_0006_car_A1_spd_10_mic_2_noise_2.wav,637.365124585249,1
section_02_target_test_anomaly_0007_car_A1_spd_10_mic_2_noise_2.wav,551.5596053158976,1
section_02_target_test_anomaly_0008_car_A1_spd_10_mic_2_noise_2.wav,576.7759818408532,1
section_02_target_test_anomaly_0009_car_A1_spd_10_mic_2_noise_2.wav,697.8660665131036,1
section_02_target_test_anomaly_0010_car_A1_spd_10_mic_2_noise_2.wav,638.8644508937626,1
section_02_target_test_anomaly_0011_car_A1_spd_10_mic_2_noise_2.wav,557.8134609325226,1
section_02_target_test_anomaly_0012_car_A1_spd_8_mic_2_noise_2.wav,540.470881549728,1
section_02_target_test_anomaly_0013_car_A1_spd_8_mic_2_noise_2.wav,456.5458696642796,1
section_02_target_test_anomaly_0014_car_A1_spd_8_mic_2_noise_2.wav,741.9769528598846,1
section_02_target_test_anomaly_0015_car_A1_spd_8_mic_2_noise_2.wav,553.2270758712974,1
section_02_target_test_anomaly_0016_car_A1_spd_8_mic_2_noise_2.wav,571.7131816870229,1
section_02_target_test_anomaly_0017_car_A1_spd_8_mic_2_noise_2.wav,446.4145719597739,1
section_02_target_test_anomaly_0018_car_A1_spd_10_mic_2_noise_2.wav,624.2798390857118,1
section_02_target_test_anomaly_0019_car_A1_spd_10_mic_2_noise_2.wav,516.7646462331244,1
section_02_target_test_anomaly_0020_car_A1_spd_10_mic_2_noise_2.wav,469.85434125221656,1
section_02_target_test_anomaly_0021_car_A1_spd_10_mic_2_noise_2.wav,586.2242029610569,1
section_02_target_test_anomaly_0022_car_A1_spd_10_mic_2_noise_2.wav,571.4451622549699,1
section_02_target_test_anomaly_0023_car_A1_spd_10_mic_2_noise_2.wav,509.3694243328488,1
section_02_target_test_anomaly_0024_car_A2_spd_8_mic_2_noise_2.wav,612.1412994279423,1
section_02_target_test_anomaly_0025_car_A2_spd_8_mic_2_noise_2.wav,668.0767676482905,1
section_02_target_test_anomaly_0026_car_A2_spd_8_mic_2_noise_2.wav,637.6339179437081,1
section_02_target_test_anomaly_0027_car_A2_spd_8_mic_2_noise_2.wav,682.8977031817689,1
section_02_target_test_anomaly_0028_car_A2_spd_8_mic_2_noise_2.wav,610.4024146732089,1
section_02_target_test_anomaly_0029_car_A2_spd_8_mic_2_noise_2.wav,565.6670320332793,1
section_02_target_test_anomaly_0030_car_A2_spd_8_mic_2_noise_2.wav,527.9266896338976,1
section_02_target_test_anomaly_0031_car_A2_spd_10_mic_2_noise_2.wav,657.0015288203443,1
section_02_target_test_anomaly_0032_car_A2_spd_10_mic_2_noise_2.wav,921.565577719734,1
section_02_target_test_anomaly_0033_car_A2_spd_10_mic_2_noise_2.wav,788.6241182869884,1
section_02_target_test_anomaly_0034_car_A2_spd_10_mic_2_noise_2.wav,932.8955105739193,1
section_02_target_test_anomaly_0035_car_A2_spd_10_mic_2_noise_2.wav,681.5622004114547,1
section_02_target_test_anomaly_0036_car_A2_spd_10_mic_2_noise_2.wav,932.8809259502735,1
section_02_target_test_anomaly_0037_car_A2_spd_10_mic_2_noise_2.wav,720.3660911227076,1
section_02_target_test_anomaly_0038_car_A2_spd_8_mic_2_noise_2.wav,462.1418497900713,1
section_02_target_test_anomaly_0039_car_A2_spd_8_mic_2_noise_2.wav,512.7801809194483,1
section_02_target_test_anomaly_0040_car_A2_spd_8_mic_2_noise_2.wav,468.74289615744686,1
section_02_target_test_anomaly_0041_car_A2_spd_8_mic_2_noise_2.wav,599.7817835620073,1
section_02_target_test_anomaly_0042_car_A2_spd_8_mic_2_noise_2.wav,472.1150232846059,1
section_02_target_test_anomaly_0043_car_A2_spd_8_mic_2_noise_2.wav,496.7111737308765,1
section_02_target_test_anomaly_0044_car_A2_spd_10_mic_2_noise_2.wav,480.1332804386252,1
section_02_target_test_anomaly_0045_car_A2_spd_10_mic_2_noise_2.wav,468.5019005602819,1
section_02_target_test_anomaly_0046_car_A2_spd_10_mic_2_noise_2.wav,493.98339886046983,1
section_02_target_test_anomaly_0047_car_A2_spd_10_mic_2_noise_2.wav,599.2709237191499,1
section_02_target_test_anomaly_0048_car_A2_spd_10_mic_2_noise_2.wav,486.07782568592773,1
section_02_target_test_anomaly_0049_car_A2_spd_10_mic_2_noise_2.wav,494.8031002385596,1
