decision threshold,97.88373118669097
section_01_source_test_normal_0000_ac_0.03.wav,244.3965482947422,1
section_01_source_test_normal_0001_ac_0.03.wav,206.04350580865238,1
section_01_source_test_normal_0002_ac_0.05.wav,203.73871547872795,1
section_01_source_test_normal_0003_ac_0.07.wav,333.6162971005124,1
section_01_source_test_normal_0004_ac_0.09.wav,199.9123359810643,1
section_01_source_test_normal_0005_ac_0.03.wav,240.96530183704496,1
section_01_source_test_normal_0006_ac_0.09.wav,179.5483086712849,1
section_01_source_test_normal_0007_ac_0.09.wav,163.9367940265959,1
section_01_source_test_normal_0008_ac_0.03.wav,250.57859026896202,1
section_01_source_test_normal_0009_ac_0.05.wav,188.64662495527804,1
section_01_source_test_normal_0010_ac_0.07.wav,212.66838729714047,1
section_01_source_test_normal_0011_ac_0.05.wav,255.00086467515226,1
section_01_source_test_normal_0012_ac_0.05.wav,206.21784044804843,1
section_01_source_test_normal_0013_ac_0.07.wav,440.4967400561819,1
section_01_source_test_normal_0014_ac_0.09.wav,246.90430376711893,1
section_01_source_test_normal_0015_ac_0.09.wav,179.07028961427744,1
section_01_source_test_normal_0016_ac_0.03.wav,222.38808712465075,1
section_01_source_test_normal_0017_ac_0.11.wav,198.74841254140884,1
section_01_source_test_normal_0018_ac_0.07.wav,174.03109571474047,1
section_01_source_test_normal_0019_ac_0.11.wav,193.4684529624594,1
section_01_source_test_normal_0020_ac_0.03.wav,171.96111173123478,1
section_01_source_test_normal_0021_ac_0.05.wav,283.03331574427716,1
section_01_source_test_normal_0022_ac_0.03.wav,187.20872966725315,1
section_01_source_test_normal_0023_ac_0.07.wav,229.27658439916698,1
section_01_source_test_normal_0024_ac_0.11.wav,251.9471426318024,1
section_01_source_test_normal_0025_ac_0.11.wav,153.19512721317923,1
section_01_source_test_normal_0026_ac_0.07.wav,217.33743853280905,1
section_01_source_test_normal_0027_ac_0.05.wav,323.6519656476495,1
section_01_source_test_normal_0028_ac_0.07.wav,158.33826194660912,1
section_01_source_test_normal_0029_ac_0.11.wav,184.54912945477238,1
section_01_source_test_normal_0030_ac_0.11.wav,177.9809392642988,1
section_01_source_test_normal_0031_ac_0.09.wav,191.06849301025707,1
section_01_source_test_normal_0032_ac_0.03.wav,190.67790648708504,1
section_01_source_test_normal_0033_ac_0.11.wav,233.7168237741043,1
section_01_source_test_normal_0034_ac_0.03.wav,162.99582361025426,1
section_01_source_test_normal_0035_ac_0.05.wav,265.3202120101963,1
section_01_source_test_normal_0036_ac_0.07.wav,162.15663046029485,1
section_01_source_test_normal_0037_ac_0.09.wav,170.29050215971978,1
section_01_source_test_normal_0038_ac_0.11.wav,200.63502152426693,1
section_01_source_test_normal_0039_ac_0.07.wav,435.12963715243006,1
section_01_source_test_normal_0040_ac_0.05.wav,187.52366355191586,1
section_01_source_test_normal_0041_ac_0.09.wav,176.61010297648946,1
section_01_source_test_normal_0042_ac_0.11.wav,434.31343188129256,1
section_01_source_test_normal_0043_ac_0.09.wav,246.4569871416306,1
section_01_source_test_normal_0044_ac_0.09.wav,170.4724178035515,1
section_01_source_test_normal_0045_ac_0.05.wav,424.2740225268534,1
section_01_source_test_normal_0046_ac_0.05.wav,170.27380307159692,1
section_01_source_test_normal_0047_ac_0.07.wav,345.10065128221197,1
section_01_source_test_normal_0048_ac_0.11.wav,225.6841735662612,1
section_01_source_test_normal_0049_ac_0.03.wav,269.97779171049217,1
section_01_target_test_normal_0000_ac_0.10.wav,896.0241558391695,1
section_01_target_test_normal_0001_ac_0.12.wav,326.35955454403256,1
section_01_target_test_normal_0002_ac_0.02.wav,401.3527958581334,1
section_01_target_test_normal_0003_ac_0.12.wav,400.15983245439406,1
section_01_target_test_normal_0004_ac_0.04.wav,379.37723908763974,1
section_01_target_test_normal_0005_ac_0.01.wav,444.89507734318045,1
section_01_target_test_normal_0006_ac_0.06.wav,191.3641704817887,1
section_01_target_test_normal_0007_ac_0.12.wav,418.32935017440775,1
section_01_target_test_normal_0008_ac_0.04.wav,174.07496130594924,1
section_01_target_test_normal_0009_ac_0.14.wav,366.5715921433647,1
section_01_target_test_normal_0010_ac_0.04.wav,177.00657093735546,1
section_01_target_test_normal_0011_ac_0.06.wav,219.42835780397067,1
section_01_target_test_normal_0012_ac_0.14.wav,362.5015917690205,1
section_01_target_test_normal_0013_ac_0.10.wav,343.1985072514982,1
section_01_target_test_normal_0014_ac_0.10.wav,228.93391571209256,1
section_01_target_test_normal_0015_ac_0.02.wav,484.45438842122667,1
section_01_target_test_normal_0016_ac_0.01.wav,405.565167001227,1
section_01_target_test_normal_0017_ac_0.01.wav,493.69604670942954,1
section_01_target_test_normal_0018_ac_0.10.wav,279.8545118891068,1
section_01_target_test_normal_0019_ac_0.14.wav,362.6451556947969,1
section_01_target_test_normal_0020_ac_0.04.wav,167.699337917821,1
section_01_target_test_normal_0021_ac_0.10.wav,216.26806366251148,1
section_01_target_test_normal_0022_ac_0.12.wav,399.3280258600738,1
section_01_target_test_normal_0023_ac_0.01.wav,409.72830435482126,1
section_01_target_test_normal_0024_ac_0.08.wav,169.8831412233674,1
