decision threshold,97.88373118669097
section_00_source_test_normal_0000_vel_900.wav,189.45288263001896,1
section_00_source_test_normal_0001_vel_500.wav,326.60310553200964,1
section_00_source_test_normal_0002_vel_500.wav,250.27888389626588,1
section_00_source_test_normal_0003_vel_700.wav,302.65897447312,1
section_00_source_test_normal_0004_vel_300.wav,305.33140692168524,1
section_00_source_test_normal_0005_vel_900.wav,183.25235054014433,1
section_00_source_test_normal_0006_vel_1100.wav,239.28864932744153,1
section_00_source_test_normal_0007_vel_300.wav,200.75494689014528,1
section_00_source_test_normal_0008_vel_700.wav,207.05240134740865,1
section_00_source_test_normal_0009_vel_500.wav,322.793136669951,1
section_00_source_test_normal_0010_vel_1100.wav,244.02054288498908,1
section_00_source_test_normal_0011_vel_500.wav,269.8327014270786,1
section_00_source_test_normal_0012_vel_300.wav,243.70904989652826,1
section_00_source_test_normal_0013_vel_1100.wav,257.6134045892515,1
section_00_source_test_normal_0014_vel_300.wav,239.06357454715288,1
section_00_source_test_normal_0015_vel_300.wav,188.97447788558367,1
section_00_source_test_normal_0016_vel_700.wav,207.34470144753726,1
section_00_source_test_normal_0017_vel_700.wav,259.2681232059896,1
section_00_source_test_normal_0018_vel_900.wav,350.33528918573944,1
section_00_source_test_normal_0019_vel_700.wav,199.03946604448134,1
section_00_source_test_normal_0020_vel_700.wav,227.8898318799491,1
section_00_source_test_normal_0021_vel_300.wav,187.10782170314928,1
section_00_source_test_normal_0022_vel_1100.wav,245.64547792097437,1
section_00_source_test_normal_0023_vel_500.wav,580.698150529581,1
section_00_source_test_normal_0024_vel_500.wav,223.97318818997508,1
section_00_source_test_normal_0025_vel_1100.wav,261.97341835205816,1
section_00_source_test_normal_0026_vel_900.wav,220.96482677153335,1
section_00_source_test_normal_0027_vel_1100.wav,247.018344872986,1
section_00_source_test_normal_0028_vel_900.wav,217.83362822847067,1
section_00_source_test_normal_0029_vel_700.wav,238.3400308504617,1
section_00_source_test_normal_0030_vel_900.wav,437.66823675926946,1
section_00_source_test_normal_0031_vel_300.wav,259.29816581456413,1
section_00_source_test_normal_0032_vel_900.wav,264.19414000940253,1
section_00_source_test_normal_0033_vel_500.wav,293.34107414663646,1
section_00_source_test_normal_0034_vel_900.wav,366.4510881491676,1
section_00_source_test_normal_0035_vel_700.wav,204.33829952072574,1
section_00_source_test_normal_0036_vel_500.wav,260.71896151604614,1
section_00_source_test_normal_0037_vel_1100.wav,277.38493077992587,1
section_00_source_test_normal_0038_vel_300.wav,238.07711829074657,1
section_00_source_test_normal_0039_vel_1100.wav,246.51248218973382,1
section_00_source_test_normal_0040_vel_500.wav,284.9778246514095,1
section_00_source_test_normal_0041_vel_1100.wav,264.4254888436003,1
section_00_source_test_normal_0042_vel_900.wav,178.7880908915232,1
section_00_source_test_normal_0043_vel_700.wav,292.04289058584703,1
section_00_source_test_normal_0044_vel_300.wav,1669.6959843726038,1
section_00_source_test_normal_0045_vel_700.wav,228.46532504967058,1
section_00_source_test_normal_0046_vel_900.wav,379.26590598601183,1
section_00_source_test_normal_0047_vel_300.wav,183.62547671309642,1
section_00_source_test_normal_0048_vel_1100.wav,233.10758781071746,1
section_00_source_test_normal_0049_vel_500.wav,342.98472196287366,1
section_00_target_test_normal_0000_vel_100.wav,901.30488363755,1
section_00_target_test_normal_0001_vel_400.wav,250.12012762952253,1
section_00_target_test_normal_0002_vel_1200.wav,259.4334519145453,1
section_00_target_test_normal_0003_vel_1000.wav,202.23452111416543,1
section_00_target_test_normal_0004_vel_400.wav,230.62765063955294,1
section_00_target_test_normal_0005_vel_1300.wav,267.86831247823824,1
section_00_target_test_normal_0006_vel_1300.wav,240.646842970443,1
section_00_target_test_normal_0007_vel_400.wav,222.3663973042876,1
section_00_target_test_normal_0008_vel_200.wav,364.3797513777798,1
section_00_target_test_normal_0009_vel_600.wav,211.13315101310388,1
section_00_target_test_normal_0010_vel_400.wav,203.55274845979932,1
section_00_target_test_normal_0011_vel_1200.wav,270.37721352533566,1
section_00_target_test_normal_0012_vel_600.wav,196.14290802041563,1
section_00_target_test_normal_0013_vel_1300.wav,359.25894113037697,1
section_00_target_test_normal_0014_vel_1200.wav,257.2124857086666,1
section_00_target_test_normal_0015_vel_1200.wav,272.0608652954007,1
section_00_target_test_normal_0016_vel_1000.wav,185.86746864279058,1
section_00_target_test_normal_0017_vel_600.wav,483.93611031447557,1
section_00_target_test_normal_0018_vel_1200.wav,273.14063486848266,1
section_00_target_test_normal_0019_vel_1000.wav,179.81206058905326,1
section_00_target_test_normal_0020_vel_1300.wav,252.50697640963352,1
section_00_target_test_normal_0021_vel_100.wav,746.8338978383646,1
section_00_target_test_normal_0022_vel_600.wav,171.69203932113936,1
section_00_target_test_normal_0023_vel_200.wav,429.83547492469063,1
section_00_target_test_normal_0024_vel_800.wav,216.3976550563654,1
section_00_target_test_normal_0025_vel_1200.wav,245.1259713778585,1
section_00_target_test_normal_0026_vel_1000.wav,194.57235968708954,1
section_00_target_test_normal_0027_vel_1000.wav,243.20282568776025,1
section_00_target_test_normal_0028_vel_200.wav,408.00396374496614,1
section_00_target_test_normal_0029_vel_800.wav,191.20951465597614,1
section_00_target_test_normal_0030_vel_400.wav,229.67086394759724,1
section_00_target_test_normal_0031_vel_600.wav,170.39453141149198,1
section_00_target_test_normal_0032_vel_800.wav,429.6980395461029,1
section_00_target_test_normal_0033_vel_1300.wav,262.06256900821387,1
section_00_target_test_normal_0034_vel_1000.wav,214.70266171175433,1
section_00_target_test_normal_0035_vel_200.wav,500.4535974464961,1
section_00_target_test_normal_0036_vel_100.wav,531.5819355280468,1
section_00_target_test_normal_0037_vel_1300.wav,405.28839252881323,1
section_00_target_test_normal_0038_vel_400.wav,276.70501326921067,1
section_00_target_test_normal_0039_vel_600.wav,189.00580526564158,1
section_00_target_test_normal_0040_vel_200.wav,400.7501930369791,1
section_00_target_test_normal_0041_vel_200.wav,1779.7830258096192,1
section_00_target_test_normal_0042_vel_800.wav,180.21152228016638,1
section_00_target_test_normal_0043_vel_100.wav,566.9695810527479,1
section_00_target_test_normal_0044_vel_100.wav,360.57327083536154,1
section_00_target_test_normal_0045_vel_800.wav,211.74694801611548,1
section_00_target_test_normal_0046_vel_100.wav,693.8994179960399,1
section_00_target_test_normal_0047_vel_100.wav,389.4909629595543,1
section_00_target_test_normal_0048_vel_1300.wav,244.08280027835093,1
section_00_target_test_normal_0049_vel_800.wav,398.16398876192466,1
section_00_source_test_anomaly_0000_vel_1100.wav,677.3157034991638,1
section_00_source_test_anomaly_0001_vel_1100.wav,619.0637667637271,1
section_00_source_test_anomaly_0002_vel_300.wav,372.0730641400969,1
section_00_source_test_anomaly_0003_vel_300.wav,413.0745026492673,1
section_00_source_test_anomaly_0004_vel_700.wav,491.6297902760179,1
section_00_source_test_anomaly_0005_vel_700.wav,605.4215053580527,1
section_00_source_test_anomaly_0006_vel_900.wav,569.2870327473424,1
section_00_source_test_anomaly_0007_vel_900.wav,488.7073153969615,1
section_00_source_test_anomaly_0008_vel_900.wav,693.8410560883787,1
section_00_source_test_anomaly_0009_vel_300.wav,289.337322628144,1
section_00_source_test_anomaly_0010_vel_500.wav,1157.3247196720038,1
section_00_source_test_anomaly_0011_vel_700.wav,471.6792160462219,1
section_00_source_test_anomaly_0012_vel_1100.wav,691.3882219753651,1
section_00_source_test_anomaly_0013_vel_500.wav,985.5799655727684,1
section_00_source_test_anomaly_0014_vel_1100.wav,686.8699301093583,1
section_00_source_test_anomaly_0015_vel_500.wav,1057.1530236440224,1
