ToyCar
section,AUC(Source),AUC(Target),pAUC
00,0.8626,0.30260000000000004,0.5557894736842105
01,0.9508,0.3808000000000001,0.5178947368421053
02,0.9988,0.4668,0.6205263157894737
arithmetic mean,0.9374000000000001,0.3834,0.5647368421052632
harmonic mean,0.9339296977225672,0.3716096124273791,0.5616219112490551

ToyTrain
section,AUC(Source),AUC(Target),pAUC
00,0.7724000000000001,0.2528,0.4905263157894737
01,0.8749999999999999,0.3494,0.5273684210526316
02,0.9026000000000001,0.32420000000000004,0.5168421052631579
arithmetic mean,0.85,0.3088,0.511578947368421
harmonic mean,0.8461588450313448,0.302961106688791,0.5111027638632899

bearing
section,AUC(Source),AUC(Target),pAUC
00,0.6702,0.4664,0.5231578947368422
01,0.6089999999999999,0.4086,0.5147368421052632
02,0.7526,0.4758,0.5142105263157895
arithmetic mean,0.6772666666666667,0.45026666666666665,0.5173684210526316
harmonic mean,0.6722154139612102,0.44821696726839744,0.5173361177632433

fan
section,AUC(Source),AUC(Target),pAUC
00,0.5444,0.4590000000000001,0.5152631578947369
01,0.8415999999999999,0.36819999999999997,0.5457894736842105
02,0.7646,0.6492,0.6594736842105263
arithmetic mean,0.7168666666666667,0.4921333333333333,0.5735087719298245
harmonic mean,0.6923655896349188,0.46620612704951814,0.5671801328720082

gearbox
section,AUC(Source),AUC(Target),pAUC
00,0.3346,0.5474,0.48157894736842105
01,0.6407999999999999,0.5118,0.5147368421052632
02,0.7056,0.346,0.4868421052631579
arithmetic mean,0.5603333333333333,0.4684000000000001,0.49438596491228076
harmonic mean,0.5028135746909513,0.44971582468780436,0.4939656275893511

slider
section,AUC(Source),AUC(Target),pAUC
00,0.8192,0.5394,0.48368421052631577
01,0.8064,0.7166,0.6036842105263158
02,0.8800000000000001,0.3658,0.5700000000000001
arithmetic mean,0.8352,0.5406,0.5524561403508772
harmonic mean,0.8339944763285213,0.5014102427148177,0.5476105573903768

valve
section,AUC(Source),AUC(Target),pAUC
00,0.8346,0.3812,0.49842105263157893
01,0.597,0.553,0.5305263157894737
02,0.9434,0.9625999999999999,0.881578947368421
arithmetic mean,0.7916666666666666,0.6322666666666666,0.6368421052631579
harmonic mean,0.7627345387588428,0.5483993273472069,0.5969454551319443

(A)Total Average,0.7670,0.4680,0.5501
(H)Total Average,0.7492,0.4412,0.5423
